horizon,MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,MarketLSI_baseline,MarketLSI_response,CrossStress_baseline,CrossStress_response,IndexRet_baseline,IndexRet_response,IndexRV_baseline,IndexRV_response,MarketRelAmt_baseline,MarketRelAmt_response,quantile,shock_size,scenario,scenario_cn,shock_definition
9,3.4626455703032213,4.1036175430862585,3.937748940167956,4.114268397513318,2.4225507122964767,3.4640188710255804,-0.0013733007223590832,4.099346922289432,0.004270620796826385,3.9303329724213443,0.007415967746611685,4.104445311146018,0.009823086367299894,2.4148856657853823,0.007665046511094342,0.95,2.0,market_crash,市场急跌,IndexRet 下降
10,4.067693579157053,4.720700172735822,4.332629534288176,4.882112290042916,2.7814197976668753,4.067904644921097,-0.00021106576404417154,4.716316923537311,0.0043832491985114075,4.3253837557176835,0.007245778570492689,4.87134261651661,0.010769673526306534,2.773898178570169,0.0075216190967064556,0.95,2.0,market_crash,市场急跌,IndexRet 下降
11,4.714837745523416,5.364992835370425,4.747055996929982,5.714420419273846,3.1571972396865156,4.714063751734744,0.0007739937886714898,5.360616191695035,0.004376643675390035,4.740024411863321,0.007031585066660462,5.702842074553066,0.01157834472078001,3.1498602771158914,0.007336962570624106,0.95,2.0,market_crash,市场急跌,IndexRet 下降
12,5.402850558218255,6.034182863283628,5.179923952673706,6.610787486547176,3.5490110739307803,5.401267234432763,0.0015833237854918636,6.029935204843961,0.0042476584396666794,5.173155382545262,0.006768570128444118,6.598545102469256,0.012242384077920221,3.5419037167185268,0.007107357212253529,0.95,2.0,market_crash,市场急跌,IndexRet 下降
13,6.130140477095676,6.725590311572188,5.629900748078189,7.570353759188312,3.9557896605354252,6.127922980256507,0.002217496839168831,6.72159726169217,0.003993049880017807,5.6234487058737095,0.006452042204479369,7.557599267673546,0.012754491514765931,3.9489605388475058,0.006829121687919493,0.95,2.0,market_crash,市场急跌,IndexRet 下降
14,6.89472783518987,7.436152045013905,6.095413817427048,8.0,4.3762512606914346,6.892051498409682,0.00267633678018786,7.43254249539513,0.003609549618775354,6.089336360252224,0.006077457174823664,8.0,0.0,4.369752622680674,0.006498638010760338,0.95,2.0,market_crash,市场急跌,IndexRet 下降
15,7.711234446372707,8.0,6.494258312647337,8.0,4.836305475440074,7.7078985892000444,0.003335857172662493,8.0,0.0,6.490398207970956,0.003860104676380871,8.0,0.0,4.829585971599075,0.006719503840999508,0.95,2.0,market_crash,市场急跌,IndexRet 下降
16,8.0,8.0,6.747852200105951,8.0,5.338760597196467,8.0,0.0,8.0,0.0,6.746249623402184,0.001602576703767511,8.0,0.0,5.332217736632287,0.006542860564180408,0.95,2.0,market_crash,市场急跌,IndexRet 下降
17,8.0,8.0,6.85326335050392,8.0,5.827693189199328,8.0,0.0,8.0,0.0,6.850924818672628,0.0023385318312918457,8.0,0.0,5.821278435219856,0.00641475397947211,0.95,2.0,market_crash,市场急跌,IndexRet 下降
18,8.0,8.0,7.026842787350053,8.0,6.307103698123737,8.0,0.0,8.0,0.0,7.024487271070235,0.002355516279817671,8.0,0.0,6.300817271506921,0.006286426616815888,0.95,2.0,market_crash,市场急跌,IndexRet 下降
19,8.0,8.0,7.202786193370428,8.0,6.776927824111074,8.0,0.0,8.0,0.0,7.200472582798821,0.002313610571606617,8.0,0.0,6.77076738445347,0.006160439657604044,0.95,2.0,market_crash,市场急跌,IndexRet 下降
20,8.0,8.0,7.3756887277862315,8.0,7.237336506215738,8.0,0.0,8.0,0.0,7.37342105084849,0.0022676769377412143,8.0,0.0,7.23129954745384,0.00603695876189736,0.95,2.0,market_crash,市场急跌,IndexRet 下降
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
1,0.1456895338407307,0.1254840870904243,1.6987733298823047,2.0679220604072737,0.1069232018909983,0.2031887533791305,-0.057499219538399815,0.3176555729276313,-0.192171485837207,1.427108352009344,0.27166497787296073,0.2220291139457275,1.8458929464615461,0.1995655097038575,-0.0926423078128592,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
2,0.31298643300949114,0.2654021579311901,1.9082606427195765,2.1589351576800953,0.21472724822033792,0.45898022058570553,-0.1459937875762144,0.6708836758948684,-0.4054815179636783,1.7538469589359567,0.15441368378361986,0.5000603681454047,1.6588747895346905,0.41243673639985645,-0.19770948817951853,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
3,0.4895398877212158,0.4190401466022592,2.000825929161904,2.2716132220996292,0.3289569643846672,0.7577551917062715,-0.26821530398505566,1.058961663879415,-0.6399215172771558,2.0064933187722147,-0.005667389610310547,0.8340569615864797,1.4375562605131496,0.6429795392387768,-0.3140225748541096,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
4,0.6757249797888352,0.586652962279326,2.093655077603779,2.4070467063561,0.45029844077383546,1.0994013660114765,-0.42367638622264137,1.4817783178559862,-0.8951253555766603,2.2729052088802844,-0.17925013127650535,1.2257905593253544,1.1812561470307457,0.8918582181402512,-0.4415597773664158,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
5,0.8728370653157393,0.7684705155963751,2.1967420948621967,2.5664412150536586,0.5789812792566043,1.4844627400622268,-0.6116256747464874,1.9390751268958937,-1.1706046112995185,2.5607073433197165,-0.36396524845751976,1.6770220195214687,0.88941919553219,1.1593192245148327,-0.5803379452582285,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
6,1.0820852952521844,0.9646077446560588,2.3108897744740546,2.750904488707966,0.7151500406919358,1.9133626210241528,-0.8312773257719683,2.4303635536081867,-1.4657558089521279,2.870545795778088,-0.5596560213040336,2.189317583478402,0.5615869052295639,1.4454614384004572,-0.7303113977085214,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
7,1.3045067857827437,1.1750514610265534,2.4360700356739935,2.961419257699903,0.8588914725681125,2.386315422959087,-1.0818086371763433,2.9548999662070368,-1.7798485051804833,3.202330285896056,-0.7662602502220626,2.764003566040493,0.1974156916594101,1.7502490073561119,-0.8913575347879994,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
8,1.540958217913049,1.3996534706221078,2.5721314323602127,3.198831082229489,1.0102322724976087,2.9032968674836646,-1.3623386495706156,3.511665563760378,-2.1120120931382704,3.5557553371359116,-0.9836239047756989,3.4021318386578367,-0.20330075642834755,2.073502091024795,-1.0632698185271865,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
9,1.7921130083763166,1.6381240223940303,2.718853363887332,3.463836666427479,1.1691342835052032,3.4640188710255804,-1.6719058626492638,4.099346922289432,-2.461222899895402,3.9303329724213443,-1.2114796085340123,4.104445311146018,-0.6406086447185393,2.4148856657853823,-1.2457513822801791,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
10,2.058458044099513,1.8900251549189153,2.875944581102108,3.756971488444201,1.335489444316746,4.067904644921097,-2.0094466008215845,4.716316923537311,-2.826291768618395,4.3253837557176835,-1.4494391746155757,4.87134261651661,-1.1143711280724085,2.773898178570169,-1.4384087342534229,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
11,2.3402895919094786,2.154763984488795,3.0430370327528897,4.07859673274756,1.5091147227582646,4.714063751734744,-2.3737741598252655,5.360616191695035,-3.2058522072062403,4.740024411863321,-1.6969873791104315,5.702842074553066,-1.6242453418055067,3.1498602771158914,-1.6407455543576268,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
12,2.6377084734267635,2.431586021448503,3.2196794408745624,4.428885613533914,1.6897470842902658,5.401267234432763,-2.7635587610059993,6.029935204843961,-3.598349183395458,5.173155382545262,-1.9534759416706993,6.598545102469256,-2.169659488935342,3.5419037167185268,-1.852156632428261,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
13,2.950614635242177,2.7195686080848187,3.405331014385057,4.807809192433169,1.8770385354657253,6.127922980256507,-3.17730834501433,6.72159726169217,-4.0020286536073515,5.6234487058737095,-2.2181176914886525,7.557599267673546,-2.7497900752403774,3.9489605388475058,-2.0719220033817805,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
14,3.2787012479158695,3.0176145749166716,3.5993553741658917,5.215121800904881,2.070551283852328,6.892051498409682,-3.6133502504938124,7.43254249539513,-4.414927920478458,6.089336360252224,-2.4899809860863322,8.0,-2.784878199095119,4.369752622680674,-2.2992013388283463,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
15,3.621448468258816,3.3244462155778316,3.8010147378962613,5.65034618475913,2.269753058887854,7.7078985892000444,-4.086450120941228,8.0,-4.675553784422169,6.490398207970956,-2.6893834700746946,8.0,-2.3496538152408704,4.829585971599075,-2.559832912711221,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
16,3.9781170005797186,3.6385996838083092,4.009464414350152,6.112758495619711,2.4740126411286,8.0,-4.021882999420281,8.0,-4.361400316191691,6.746249623402184,-2.736785209052032,8.0,-1.887241504380289,5.332217736632287,-2.8582050955036866,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
17,4.347741594259945,3.9584199193378855,4.223747660438879,6.601373261857898,2.682595650287795,8.0,-3.6522584057400547,8.0,-4.041580080662115,6.850924818672628,-2.6271771582337493,8.0,-1.3986267381421023,5.821278435219856,-3.1386827849320613,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
18,4.729124617081356,4.282056212593941,4.442790957889715,7.1149284794927325,2.8946606453110317,8.0,-3.2708753829186437,8.0,-3.7179437874060586,7.024487271070235,-2.5816963131805206,8.0,-0.8850715205072675,6.300817271506921,-3.4061566261958895,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
19,5.120829846084609,4.607458521132021,4.665399769891346,7.651870971701372,3.1092555924712113,8.0,-2.879170153915391,8.0,-3.3925414788679786,7.200472582798821,-2.535072812907475,8.0,-0.3481290282986276,6.77076738445347,-3.661511791982259,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
20,5.5211766202853605,4.932374653405692,4.890254841264664,8.0,3.3253147600575863,8.0,-2.4788233797146395,8.0,-3.0676253465943084,7.37342105084849,-2.4831662095838265,8.0,0.0,7.23129954745384,-3.905984787396254,0.95,2.0,volatility_spike,波动放大,IndexRV 上升
0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
1,0.1448930119069161,0.2637953963001993,0.7523476991773144,0.034630377508268306,-1.7630175382820792,0.2031887533791305,-0.05829574147221439,0.3176555729276313,-0.05386017662743198,1.427108352009344,-0.6747606528320296,0.2220291139457275,-0.1873987364374592,0.1995655097038575,-1.9625830479859367,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
2,0.339904400285273,0.5742646080750132,0.9989867816894387,0.13512752052987526,-1.5075766191846103,0.45898022058570553,-0.11907582030043251,0.6708836758948684,-0.09661906781985519,1.7538469589359567,-0.754860177246518,0.5000603681454047,-0.3649328476155294,0.41243673639985645,-1.9200133555844667,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
3,0.5828589473106408,0.9321831978322683,1.2300068501473402,0.3041886635593917,-1.2307404800992496,0.7577551917062715,-0.17489624439563067,1.058961663879415,-0.1267784660471467,2.0064933187722147,-0.7764864686248745,0.8340569615864797,-0.5298682980270879,0.6429795392387768,-1.8737200193380263,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
4,0.8759672323654231,1.3384950006619303,1.4879166867329274,0.5453231034330246,-0.931386369450504,1.0994013660114765,-0.22343413364605347,1.4817783178559862,-0.14328331719405596,2.2729052088802844,-0.7849885221473569,1.2257905593253544,-0.6804674558923298,0.8918582181402512,-1.8232445875907553,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
5,1.2215982758938833,1.793936637225772,1.776911322848027,0.8619676937893375,-0.6086479329089958,1.4844627400622268,-0.2628644641683435,1.9390751268958937,-0.14513848967012177,2.5607073433197165,-0.7837960204716894,1.6770220195214687,-0.8150543257321312,1.1593192245148327,-1.7679671574238285,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
6,1.621900593670437,2.298983512732538,2.0977962803518055,1.257380378362463,-0.2617951765766932,1.9133626210241528,-0.29146202735371585,2.4303635536081867,-0.1313800408756487,2.870545795778088,-0.7727495154262827,2.189317583478402,-0.9319372051159389,1.4454614384004572,-1.7072566149771504,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
7,2.078749880224142,2.8538225042084173,2.450952674908406,1.7345978940331856,0.10976237925015117,2.386315422959087,-0.30756554273494485,2.9548999662070368,-0.10107746199861944,3.202330285896056,-0.75137761098765,2.764003566040493,-1.0294056720073073,1.7502490073561119,-1.6404866281059607,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
8,2.593722814831765,3.45832630626773,2.8365735339845424,2.2963967944594423,0.5064616218793475,2.9032968674836646,-0.30957405265189974,3.511665563760378,-0.05333925749264834,3.5557553371359116,-0.7191818031513693,3.4021318386578367,-1.1057350441983944,2.073502091024795,-1.5670404691454478,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
9,3.1680715003209357,4.112027448190952,3.254666873981738,2.945252711527701,0.9285704888550961,3.4640188710255804,-0.2959473707046447,4.099346922289432,0.012680525901520134,3.9303329724213443,-0.6756660984396063,4.104445311146018,-1.1591925996183172,2.4148856657853823,-1.4863151769302863,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
10,3.8026965325193576,4.814091974612952,3.705038661940102,3.68329755046836,1.3761722235857459,4.067904644921097,-0.2652081124017398,4.716316923537311,0.097775051075641,4.3253837557176835,-0.6203450937775816,4.87134261651661,-1.1880450660482498,2.773898178570169,-1.397725954984423,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
11,4.498118713303522,5.563292963870023,4.18727394046011,4.5122747414978095,1.8491493970253658,4.714063751734744,-0.21594503843122226,5.360616191695035,0.20267677217498736,4.740024411863321,-0.5527504714032112,5.702842074553066,-1.1905673330552569,3.1498602771158914,-1.3007108800905256,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
12,5.2544496033428,6.357984086698407,4.70071777001276,5.433492727687786,2.3471677937534183,5.401267234432763,-0.14681763108996293,6.029935204843961,0.32804888185444536,5.173155382545262,-0.4724376125325014,6.598545102469256,-1.16505237478147,3.5419037167185268,-1.1947359229651084,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
13,6.071361138449157,7.196073423829867,5.244456233811059,6.447776895242405,2.8696602646826626,6.127922980256507,-0.056561841807350355,6.72159726169217,0.47447616213769717,5.6234487058737095,-0.3789924720626505,7.557599267673546,-1.1098223724311413,3.9489605388475058,-1.0793002741648432,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
14,6.948054548945765,8.0,5.817297640481244,7.5554201774059795,3.415810657642953,6.892051498409682,0.05600305053608334,7.43254249539513,0.56745750460487,6.089336360252224,-0.27203871977097993,8.0,-0.4445798225940205,4.369752622680674,-0.9539419650377212,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
15,7.866338337136048,8.0,6.377095315341673,8.0,3.976353486281967,7.7078985892000444,0.15843974793600335,8.0,0.0,6.490398207970956,-0.1133028926292825,8.0,0.0,4.829585971599075,-0.8532324853171076,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
16,8.0,8.0,6.4025600611466515,8.0,4.493583906771238,8.0,0.0,8.0,0.0,6.746249623402184,-0.34368956225553227,8.0,0.0,5.332217736632287,-0.838633829861049,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
17,8.0,8.0,6.539870607691448,8.0,4.999556513350781,8.0,0.0,8.0,0.0,6.850924818672628,-0.31105421098118047,8.0,0.0,5.821278435219856,-0.8217219218690754,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
18,8.0,8.0,6.721808552485411,8.0,5.495574792536759,8.0,0.0,8.0,0.0,7.024487271070235,-0.30267871858482387,8.0,0.0,6.300817271506921,-0.805242478970162,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
19,8.0,8.0,6.904038864388178,8.0,5.9816662553115245,8.0,0.0,8.0,0.0,7.200472582798821,-0.29643371841064337,8.0,0.0,6.77076738445347,-0.7891011291419456,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
20,8.0,8.0,7.082943980932698,8.0,6.458015577465196,8.0,0.0,8.0,0.0,7.37342105084849,-0.29047706991579236,8.0,0.0,7.23129954745384,-0.7732839699886442,0.95,2.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
0,0.0,0.0,-2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-2.0,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
1,0.0715383845103991,0.07113753733966949,0.86040191427568,1.878715638627373,-1.8485467577642272,0.2031887533791305,-0.1316503688687314,0.3176555729276313,-0.24651803558796181,1.427108352009344,-0.5667064377336639,0.2220291139457275,1.6566865246816453,0.1995655097038575,-2.0481122674680847,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
2,0.17922431075176135,0.1691501375391395,1.1465658712365085,1.7937724088420846,-1.697516722112378,0.45898022058570553,-0.27975590983394416,0.6708836758948684,-0.5017335383557289,1.7538469589359567,-0.6072810876994481,0.5000603681454047,1.29371204069668,0.41243673639985645,-2.1099534585122344,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
3,0.3023644921775235,0.29349955121381643,1.2308848663925709,1.743277003775398,-1.5369002223844548,0.7577551917062715,-0.455390699528748,1.058961663879415,-0.7654621126655986,2.0064933187722147,-0.7756084523796438,0.8340569615864797,0.9092200421889183,0.6429795392387768,-2.1798797616232317,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
4,0.44232143373355876,0.445382959765536,1.316342148423498,1.729784852654855,-1.3650526319644791,1.0994013660114765,-0.6570799322779177,1.4817783178559862,-1.0363953580904504,2.2729052088802844,-0.9565630604567863,1.2257905593253544,0.5039942933295005,0.8918582181402512,-2.25691085010473,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
5,0.6021118669644632,0.6260152869029905,1.4206934786115142,1.7561538131979566,-1.1810849296195112,1.4844627400622268,-0.8823508730977636,1.9390751268958937,-1.3130598399929032,2.5607073433197165,-1.1400138647082023,1.6770220195214687,0.07913179367648793,1.1593192245148327,-2.340404154134344,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
6,0.7846699235108645,0.8364735219838038,1.5458516966589844,1.8251798004467297,-0.9842213148378458,1.9133626210241528,-1.1286926975132883,2.4303635536081867,-1.593890031624383,2.870545795778088,-1.3246940991191039,2.189317583478402,-0.3641377830316723,1.4454614384004572,-2.429682753238303,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
7,0.9927010205997899,1.0776733245258612,1.6923364867046042,1.939553202198166,-0.7737520058337561,2.386315422959087,-1.3936144023592971,2.9548999662070368,-1.8772266416811756,3.202330285896056,-1.5099937991914518,2.764003566040493,-0.8244503638423268,1.7502490073561119,-2.524001013189868,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
8,1.2286690065376367,1.3503559476193747,1.860496702505081,2.101840670910839,-0.5490372165739184,2.9032968674836646,-1.674627860946028,3.511665563760378,-2.1613096161410033,3.5557553371359116,-1.6952586346308307,3.4021318386578367,-1.3002911677469977,2.073502091024795,-2.6225393075987133,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
9,1.4947923369493121,1.6550751690923782,2.050603233194336,2.31446715317646,-0.309515846913989,3.4640188710255804,-1.9692265340762682,4.099346922289432,-2.4442717531970537,3.9303329724213443,-1.8797297392270083,4.104445311146018,-1.7899781579695584,2.4148856657853823,-2.7244015126993713,0.95,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
