MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,horizon,quantile,shock_variable
-0.12365187332211791,0.012930679891223873,-0.29648421407293923,0.01286117321427821,1.0354811340538423,16,0.1,MarketRelAmt
-0.12404616840963378,0.014208101579148091,-0.29783301280390906,0.013004259332629775,1.0391049874343712,17,0.1,MarketRelAmt
-0.12436575226246815,0.015314144004459074,-0.29915159387632617,0.013128784880323041,1.0427671633160065,18,0.1,MarketRelAmt
-0.12463967784327457,0.016266067495741,-0.30044173242195993,0.013237976695814224,1.0464613329963546,19,0.1,MarketRelAmt
-0.12488931908623746,0.017081272235624834,-0.30170583135846274,0.013334588667770708,1.0501825411338577,20,0.1,MarketRelAmt
1.0,0.0,0.0,0.0,0.0,0,0.5,MarketLSI
0.8709495889544776,-5.182604829734316e-07,-0.13142123942469555,-0.02018390852694888,-0.036299700225166154,1,0.5,MarketLSI
0.7578826290810377,-9.656932048012612e-07,-0.12435799336975187,-0.03743320866424383,-0.06735378347386231,2,0.5,MarketLSI
0.6596686371946024,-1.3465678036186514e-06,-0.10847645718412718,-0.052024427235506654,-0.09374934248601915,3,0.5,MarketLSI
0.5744199156386235,-1.6694388129626415e-06,-0.09391991061041836,-0.06430785586385435,-0.1161033508656936,4,0.5,MarketLSI
0.5004257507256143,-1.9421151621663502e-06,-0.08123620857761381,-0.07459612145088826,-0.1349595621225753,5,0.5,MarketLSI
0.4361961930549847,-2.1713992297451338e-06,-0.0702353396252566,-0.08316098414239222,-0.15079022113328105,6,0.5,MarketLSI
0.3804382261564316,-2.3631912797371913e-06,-0.060698835664896304,-0.09023809502513322,-0.16400489792064749,7,0.5,MarketLSI
0.33203010934934574,-2.522606729829311e-06,-0.05243285657033711,-0.096031730888762,-0.17495874338763948,8,0.5,MarketLSI
0.28999871848364833,-2.6540800297195774e-06,-0.04526890274718435,-0.1007189505188016,-0.1839596988408282,9,0.5,MarketLSI
0.2534998567364526,-2.7614549469032475e-06,-0.0390607778556496,-0.10445320413660322,-0.19127475401068894,10,0.5,MarketLSI
0.2218011717021049,-2.848062901595917e-06,-0.03368165926644268,-0.10736746481749766,-0.19713537610740425,11,0.5,MarketLSI
